contigs	predictions
k79_82845	2;1239;186801;186802;186806;1730;39496
k79_58882	2;1224
k79_10029	
k79_70393	2759;7711;40674;9443;9604;9605;9606
k79_58883	2;1297;188787;118964;183710;1298
k79_94530	2;1239;186801;3085636;186803;572511;89014
k79_34049	2;976;200643;171549;171552;2974251;165179
k79_34050	2;1239;526524;526525;2810280;2678885;1982626
k79_10030	
k79_58884	2;1239;186801;3085636;186803;2316020;33039;657313
k79_58885	
k79_58886	2;201174;1760;85004;31953;1678;1680
k79_10031	2;1239;186801;186802;216572;292632;214851
k79_82846	2;1239;186801;3085636;186803;2316020;33039;657313
k79_58887	
k79_82847	2;1239;186801;186802;216572;1263;1160721
k79_58888	2;201174;1760;85004;31953;1678
k79_10032	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58889	
k79_94531	2;1239;186801;3085636;186803;2316020;33039;657313
k79_58890	2;976;200643;171549;815;909656;821
k79_94532	2;976;200643;171549;815;909656;821
k79_82848	
k79_94533	2;976;200643;171549;815;909656;821
k79_94534	
k79_94535	2;1239;186801;3085636;186803;2569097;39488
k79_58891	2;976;200643;171549;2005525;375288;823
k79_82849	2;976;200643;171549;815;909656;821
k79_94536	2;976;200643;171549;171550;239759;2585118
k79_94537	
k79_10033	2;1239;186801;3085636;186803;572511;2479767
k79_82850	2;201174;84998;1643822;1643826;1926677;1907662
k79_10034	2;1239;186801;3085636;186803;33042;410072
k79_22108	2;1239;186801;3085636;186803;33042;410072
k79_22109	2;976;200643;171549;815;816;674529
k79_70394	2;1239;186801;3085636;186803;2944152;2763670
k79_22110	
k79_10035	2;1239;186801;3085636;186803;189330;88431
k79_94538	2;1239;186801;3085636;186803;189330;88431
k79_10036	2;1239;186801;3085636;186803;207244;649756
k79_22112	
k79_82851	2;976;200643;171549;171550;239759;328813
k79_22113	2;1239;186801;186802;216572;2172004;2108523
k79_10038	2;1239;186801;3085636;186803;207244;649756
k79_58892	2;976;200643;171549;815;909656;357276
k79_82852	
k79_22114	2;976;200643;171549;815;816;820
k79_82853	2;1239;186801;3085636;186803;189330;88431
k79_58893	
k79_10039	2;1239;186801;3085636;186803;207244;649756
k79_22115	2;1239;186801;3085636;186803;189330;88431
k79_70395	2;976;200643;171549;815;816;1796613
k79_94539	2;2818505;32015;29;39;47;83451
k79_58894	
k79_70396	
k79_82854	2;1239;186801;3085636;186803;1649459;154046;742737
k79_58895	2;1239;186801;3085636;186803;2719313;333367;518636
k79_70397	2;1239;186801;186802;216572;216851;2929490
k79_94540	2;976;768503;768507;1853232;89966;748197
k79_58896	
k79_82855	2;74201;203494;48461;1647988;239934;239935
k79_22116	2;1239;186801;3085636;186803;2569097;39488
k79_82856	2;976;1853228;1853229;563835;1860196;661488
k79_82857	
k79_10040	2
k79_94541	2;1783272
k79_22117	2;976;200643;171549;2005525;375288;823
k79_94542	2;1239;186801;186802;216572;216851;411483
k79_58898	
k79_10041	2;1239;186801;3085636;186803;207244;649756
k79_22118	
k79_70398	2;1239;909932;1843488;909930;33024;33025
k79_58899	
k79_22119	2;976;117743;200644;49546
k79_22120	
k79_10042	2;1239;186801;3085636;186803;572511;53443;476272
k79_82858	2;1239;186801;3085636;186803;189330;88431
k79_22122	2;1239;186801;3085636;186803;33042;116085
k79_58900	2;976;200643;171549;815;909656;821
k79_82859	2;976;200643;171549;815;816;28111
k79_82860	
k79_22123	2;74201;203494;48461;1647988;239934;239935
k79_22124	2;976;200643;171549;815;816
k79_34051	2;976;200643;171549;815;816;820;997890
k79_10043	2;976;200643;171549;815;909656;387090
k79_70399	2;1239;186801;3085636;186803;189330;39486
k79_58901	2;976;200643;171549;2005525;375288;823
k79_10044	2;1239;186801;3085636;186803;2316020;33039
k79_34054	
k79_82861	2;976;768503;768507;1853232;89966;2932251
k79_70400	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58902	
k79_94543	
k79_22125	2;1239;186801;186802;216572;216851;411483
k79_58903	
k79_22126	2;200940;3031451;3024411;213121;893;239745
k79_22127	
k79_58904	2;201174;1760;85004;31953;1678;1686
k79_34055	2;976;200643;171549;815;909656;821
k79_58905	2;976;200643;171549;1853231;283168;28118
k79_94544	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58906	
k79_70401	2;1239;186801;3085636;186803;189330;88431
k79_34056	2;201174;1760;85004;31953;1678;1680
k79_58907	
k79_70403	2;976;200643;171549;815;909656
k79_94545	
k79_22128	
k79_10045	2;976;200643;171549;815;909656;821
k79_94546	
k79_70405	2;976;200643;171549;815;816;47678
k79_94547	2;1239;186801;3085636;186803;2569097;39488
k79_70406	2;1239;186801;3085636;186803;2316020;33039;657313
k79_70407	2;1239;186801;3085636;186803;572511;33035
k79_94548	
k79_34057	2;1239;186801;186802;216572;2892396;2714353
k79_94549	
k79_34058	2;1239;186801;3085636;186803;2569097;39488
k79_34059	
k79_70408	2;1239;186801;186802;216572
k79_22129	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34060	
k79_70409	2;976;200643;171549;815;816;47678
k79_22130	2;1239;186801;3085636;186803;33042;410072
k79_34061	
k79_70410	2;1239;186801;3085636;186803;841;301301
k79_22131	2;1239;186801;3085636;186803
k79_34062	2;1239;186801;186802;216572;216851;2929488
k79_22132	2;1239;186801;186802;216572;1263;1160721
k79_58908	2
k79_22133	
k79_10046	2;1239;186801;3085636;186803;33042;410072
k79_58909	2;976;200643;171549;2005525;375288
k79_10047	
k79_34063	2;976;200643;171549;815;909656;821
k79_10048	
k79_70411	2;1239;186801;3085636;186803;2569097;39488
k79_94550	2;976;200643;171549;171550;239759;214856
k79_10051	2;976;200643;171549;815;816;28111
k79_70412	
k79_94551	2;1239;186801;3085636;186803;2569097;39488
k79_70413	2;1239;186801;3085636;186803;572511;40520;411459
k79_70414	2;976;200643;171549;815;909656;821
k79_34064	2;976;200643;171549;2005525;375288;823
k79_94552	2;976;200643;171549;2005525;375288
k79_34065	2;976;200643;171549;2005525;375288;823
k79_34066	2;1239;186801;3085636;186803;2944193;2763672
k79_70415	2;1239;186801;186802;216572;1263;1160721
k79_94553	
k79_70416	2;1239;186801;186802;186806;1730;39496
k79_94554	2;976;200643;171549;815;816;28111
k79_82862	2;1239;186801;3085636;186803;572511;2479767
k79_70417	2;1239;186801;3085636;186803;1766253;39491
k79_34067	2;1239;186801;186802;216572;2892396;2714355
k79_22134	2;1224;28216;80840;119060;93217;93219
k79_94555	2;976;200643;171549;2005525;375288
k79_22135	
k79_94556	
k79_34068	2;1239;186801;3085636;186803;2569097;39488
k79_34069	
k79_94557	2;1239;186801;3085636;186803;248744;168384;478749
k79_94558	2;976;200643;171549;815;909656;821
k79_34070	2;1239;186801;186802;216572;2892396;2714353
k79_10052	2;1239;186801;3085636;186803;33042;33043
k79_34071	
k79_34072	2;1239;186801;3085636;186803;2316020;33039
k79_34073	2;1239;186801;186802;216572;216851
k79_94559	2;1239;186801;3085636;186803;2316020;33038
k79_34074	2;1239;186801;186802;216572;1263;657323
k79_10053	2;1239;186801;3085636;186803;572511
k79_94560	2;74201;203494;48461;1647988;239934;239935
k79_94561	2;1239;186801;186802;216572;216851
k79_46837	2;1239;186801;186802;216572;216851;853;657322
k79_58910	2;1239;186801;3085636;186803;572511;418240;1121115
k79_34075	2;1239;909932;1843488;909930;33024;33025
k79_46838	2;1239;186801;3085636;186803
k79_82863	2;1239;909932;1843488;909930;33024;33025
k79_34076	2;976;200643;171549;2005525;375288;46503
k79_58911	2;1239;186801;186802;216572;1263;1160721
k79_10054	2;203691;203692;136;2845253;157;2749432
k79_34077	
k79_94562	2;1239;526524;526525;2810280;2678885;1982626
k79_46839	2;1239;186801;3085636;186803;572511;2479767
k79_10055	2;1239;186801;3085636;186803;1766253;39491
k79_58912	2;976;200643;171549;2005525;375288;46503
k79_58913	2;1239;186801;3085636;186803;1766253;39491
k79_94563	2;976;200643;171549;815;816;28111
k79_94564	2;1239;186801;186802;216572;216851;2929489
k79_10056	2;1239;186801;3082720;3118655;44259;143361;546269
k79_58914	
k79_94565	
k79_70418	2;1239;186801;186802;216572;216851;853;718252
k79_34078	2;1239;186801;3085636;186803;207244;649756
k79_70419	
k79_94566	2;201174;1760;85004;31953;1678;1686
k79_58915	2;1224;1236;72274;135621;286;2983246
k79_22136	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58916	2;1239;526524;526525;2810280;2678885;1982626
k79_94567	2;1239;186801;3085636;186803;1766253;39491
k79_70421	2;976;200643;171549;2005525;375288;823
k79_22137	
k79_46840	2;1239;526524;526525;2810280;2678885;1982626
k79_94568	2;1239;186801;3085636;186803;572511;89014
k79_70422	2;976;200643;171549;815;816;818
k79_94569	2;1239;186801;3085636;186803;207244;649756
k79_10057	2;1239;186801;3085636;186803;2569097;39488
k79_22138	2;1239;186801;186802;216572;946234;292800
k79_94570	2;976;200643;171549;2005525;375288;823
k79_58917	2;1239;186801;3085636;186803;1766253;39491
k79_10058	2;1239;186801;3085636;186803;207244;649756
k79_46841	2;976;200643;171549;815;816;674529
k79_22139	
k79_94571	
k79_58918	2;1239;186801;3085636;186803;572511
k79_46842	2;1239;186801;3085636;186803;189330;88431
k79_22140	
k79_10059	
k79_70423	2;1239;186801;3085636;186803;189330;39486
k79_94572	2;1239;186801;3085636;186803;1766253;39491;657317
k79_46843	2;1239;186801;3085636;186803;2316020;46228;471875
k79_10060	2;1239;186801;3085636;186803;33042;410072
k79_70424	2;1239;186801;3085636;186803;33042;410072
k79_10061	
k79_70425	2;976;200643;171549;2005525;375288;823
k79_94573	
k79_82864	2;1239;186801;3085636;186803;33042;410072
k79_46844	2;1239;186801;3085636;186803;207244;649756
k79_82865	2;1239;186801;3085636;186803
k79_46845	2;976;200643;171549;2005525;375288
k79_70426	
k79_58919	2;1239;186801;186802;216572;216851;2929493
k79_22141	
k79_70427	2;1239;186801;3085636;186803;2316020;33039;657313
k79_58920	
k79_10062	
k79_22142	
k79_46846	2;1239;186801;3085636;186803;2569097;39488
k79_22143	
k79_10063	2;1239;186801;3085636;186803;572511;418240;1121115
k79_46847	
k79_22144	2;976;200643;171549;2005525;375288;46503
k79_82866	
k79_94574	2;1239;186801;3085636;186803;1766253;39491;657317
k79_46848	
k79_82867	
k79_46849	2157;28890;183925;2158;2159;2172;2173
k79_34079	2;1239;186801;3085636;186803;572511;418240;1121115
k79_22145	2;976;200643;171549;815;909656;821
k79_46850	
k79_70428	2;1239;186801;3085636;186803;207244;649756
k79_70429	2;1239;186801;3085636;186803;2316020;46228;471875
k79_34080	2;976;200643;171549;815;816;28111
k79_46851	2;1239;186801;3085636;186803;2316020;46228;471875
k79_34081	2;1239;186801;3085636;186803;207244;649756
k79_82868	2;976;200643;171549;2005525;375288;823
k79_70430	2;1239;186801;3085636;186803;1766253;39491
k79_34082	
k79_82869	2;1239;186801;3085636;186803;830;831
k79_10064	2;1239;186801;3085636;186803;1766253;39491
k79_34083	2;976;200643;171549;2005525;375288;46503
k79_70431	2759;7711;40674;9443;9604;9605;9606
k79_82870	2;74201;203494;48461;1647988;239934;239935
k79_34084	2;1239;186801;3085636;186803;189330;88431
k79_70432	2;1239;186801;3085636;186803;2316020;46228;471875
k79_34085	
k79_82871	2;976;200643;171549
k79_94575	2;1239;186801;3085636;186803;33042;116085
k79_34086	2;1239;186801;3085636;186803;1649459;154046
k79_82872	2;1224;1236;135623;641;662;55601
k79_46852	2;976;200643;171549;2005525;375288;823
k79_58921	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58922	2;1239;186801;3085636;186803;207244;649756;649757
k79_82873	2;1239;186801;3085636;186803;189330;39486
k79_58923	
k79_82874	
k79_46853	2;976;200643;171549;815;816;28111
k79_34087	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34088	
k79_58924	2;1239;186801;186802;31979;1485;1501;86416
k79_46855	
k79_34089	2;976;200643;171549;815;909656;821
k79_94576	2;1239;186801;3085636;186803;2569097;39488
k79_82875	
k79_46856	2;976;200643;171549;2005525;375288;1217282
k79_46857	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58925	
k79_58926	2;74201;203494;48461;1647988;239934;239935
k79_58927	2;976;200643;171549;2005525;375288;46503
k79_46858	2;1239;186801;3085636;186803;2569097;39488
k79_10065	2;1224;28211;356;2821832;150830;388408;244592
k79_82876	2;1239;186801;3085636;186803;207244;649756;649757
k79_94577	2;74201;203494;48461;1647988;239934;239935
k79_58928	2;976;200643;171549;815;909656;821
k79_94578	2;976;200643;171549;2005525;375288;823
k79_34090	2;1239;909932;1843488;909930;33024;33025
k79_82877	2;1239;186801;186802;216572;216851;853
k79_94579	2;976;200643;171549;1853231;283168;28118
k79_46859	2;1239;186801;3085636;186803;189330;39486
k79_58929	2;976;200643;171549;171550;239759;1470347;1211813
k79_70433	2;1239;186801;3085636;186803;2316020;33039;657313
k79_94580	2;1239;186801;186802;216572;216851
k79_58930	2;1239;186801;3085636;186803;2569097;39488
k79_82878	2157;28890;183939;2182;2183;2184;39152;402880
k79_94581	2;976;200643;171549;815;909656;821
k79_46860	2;976;200643;171549;171552;2974251;165179
k79_58931	2;1239;909932;1843488;909930;33024;33025
k79_94582	
k79_82879	2;1239;186801;3085636;186803;1766253;39491
k79_82880	2;1239;186801;186802;216572;216851;853;657322
k79_94583	2;1239;186801;3085636;186803;2316020;46228;471875
k79_34091	
k79_70434	2;976;200643;171549;815;909656;821
k79_94584	2;1239;186801;3085636;186803;572511;40520;411459
k79_34092	2;976;200643;171549;815;816;28111
k79_34093	2;976;200643;171549;2005525;375288
k79_46861	2;976;200643;171549;815;816;28111
k79_82881	
k79_70435	
k79_34094	
k79_82882	2;1239;186801;3085636;186803;2316020;46228;471875
k79_94585	2;1239;186801;3085636;186803;207244;649756
k79_22146	2;1239;186801;3085636;186803;1506553;29347
k79_58932	2;976;200643;171549;815;909656;387090
k79_70436	
k79_22147	2157;28890;183925;2158;2159;2172;2173
k79_58933	
k79_70437	2;976;200643;171549;815;909656;821
k79_94586	2;1239;186801;186802;216572;216851
k79_94587	
k79_58934	2;1239;186801;3085636;186803;841;1261634
k79_94588	
k79_46862	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58935	2;1239;186801;3085636;186803;207244;649756
k79_94589	
k79_46863	2;1239;186801;3085636;186803;2316020;33039
k79_58936	2;976;200643;171549;2005525;375288;46503
k79_46864	2;1239;186801;3085636;186803;2569097;39488
k79_94590	2;976;200643;171549;2005525;375288;823
k79_46865	2;1239;186801;3085636;186803
k79_94591	2;1239;186801;3085636;186803;1766253;39491
k79_34095	
k79_94592	
k79_34096	2;1239;186801;3085636;186803;2316020;46228;471875
k79_94593	2;1239;186801;3085636;186803;207244;649756
k79_82883	2;203691;203692;136;2845253;2967962;2880008
k79_46866	2;976;200643;171549;815;816;817
k79_82884	2;1239;186801;3085636;186803;2316020;46228;471875
k79_46867	2;201174;84998;1643822;1643826;447020;446660;394340
k79_70438	2;1239;186801;3085636;186803;572511
k79_34097	
k79_58937	2;1239;186801;3085636;186803;207244;649756;649757
k79_46868	2;976;200643;171549;2005525;375288;823
k79_34098	2;1239;186801;3085636;186803;189330;88431
k79_58938	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34099	2;1239;909932;1843488;909930;33024;33025
k79_82885	
k79_82886	2;201174;1760;85009;85015;1839;2592334
k79_94594	2;976;200643;171549;2005525;375288;823
k79_34100	
k79_46869	2;1239;186801;3085636;186803;33042;410072
k79_82887	2;1239;186801;3085636;186803;207244;649756
k79_58939	2157;28890;183925;2158;2159;2172;2173
k79_22148	2;1239;186801;3085636;186803;1766253;39491
k79_58940	2;1239;186801;3085636;186803;2569097;39488
k79_46870	2;976;200643;171549;2005525;375288;823
k79_46871	2;1239;186801;186802;216572;216851
k79_58941	2;976;200643;171549;2005525;375288;823
k79_22149	2;1239;186801;3085636;186803;207244;649756
k79_58942	2;1239;186801;3085636;186803;2569097;39488
k79_46872	
k79_22150	
k79_58943	2;1239;909932;1843488;909930;33024;2823317
k79_46873	2;1239;186801;3085636;186803;207244;649756
k79_22151	2;1239;186801;3085636;186803;207244;649756
k79_58944	2;976;200643;171549;2005525;375288
k79_46874	
k79_22152	2;1239;526524;526525;2810280;2678885;1982626
k79_46875	2;1239;186801;3085636;186803;207244;649756
k79_94595	2;74201;203494;48461;1647988;239934;239935
k79_46876	2;1239;186801;186802;216572;216851;2929491
k79_22153	2;976;200643;171549;171550;239759;2585119
k79_34101	2;1239;186801;3085636;186803;189330;88431
k79_94596	
k79_10066	2;1239;186801;3085636;186803;572511;418240;1121115
k79_22154	
k79_34102	2;1239;186801;3085636;186803;2316020;33039
k79_10067	2;74201;203494;48461;1647988;239934;239935
k79_58945	2;1239;186801;3085636;186803;207244;649756
k79_34103	2;976;200643;171549;1853231;574697;1472416
k79_94597	2;1239;186801;3085636;186803;207244;649756
k79_82888	2;1239;186801;3085636;186803;33042;410072
k79_34104	
k79_10068	
k79_58946	
k79_46877	2;976;200643;171549;171550;239759
k79_10069	2;1239;186801;3085636;186803;1766253;39491
k79_70439	2;74201;203494;48461;1647988;239934;239935
k79_94598	2;1239;186801;3085636;186803;2316020;46228;471875
k79_82889	
k79_34105	2;976;200643;171549;815;816;28116
k79_10070	2;1239;186801;3085636;186803;572511;418240;1121115
k79_82890	
k79_10071	
k79_58947	2;1239;186801;3085636;186803;189330;39486
k79_82891	
k79_10072	
k79_94599	
k79_46878	2;976;200643;171549;815;909656;821
k79_70440	2;1239;186801;3085636;186803;2944193;2763672
k79_58948	2;976;200643;171549;815;816;28111
k79_94600	
k79_58949	
k79_34106	
k79_94601	
k79_46881	2;976;200643;171549
k79_10073	2;976;200643;171549;2005525;375288;823
k79_70441	2157;28890;183925;2158;2159;2172;2173;420247
k79_94602	2;1239;186801;3085636;186803;2569097;39488
k79_94603	2;976;200643;171549;815;909656;821
k79_58950	2;1239;186801;3085636;186803;3076670;3028070
k79_34107	2;201174;84998;1643822;1643826;447020;446660;394340
k79_34108	2;976;200643;171549;815;909656;821
k79_58951	2;1239;186801;3085636;186803;33042;410072
k79_94604	2;1239;186801;3085636;186803;189330;88431
k79_10074	2;1239;186801;3085636;186803;189330;39486
k79_58952	
k79_94605	
k79_46882	
k79_82892	2;1239;186801;3085636;186803;2316020;46228;471875
k79_70442	2;976;200643;171549;2005525;375288;328812
k79_46883	2;1239;526524;526525;2810280;2678885;1982626
k79_82893	2;1224;28216;80840;75682;149698
k79_70443	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58953	2;1239;909932;1843488;909930;33024;33025
k79_46884	2;1239;186801;186802;216572;459786;2763056
k79_34109	
k79_94606	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34110	2;1239;186801;3085636;186803;2316020;46228;471875
k79_70444	2;1239;186801;186802;216572;2892396;2714355
k79_70445	2;976;200643;171549;2005525;375288;46503
k79_58954	2;201174;1760;85004;31953;1678;1686
k79_82894	
k79_58955	2;1239;186801;3085636;186803;2316020;33039
k79_94607	2;976;200643;171549;815;816;28111
k79_46885	2;1239;186801;3085636;186803;2569097;39488
k79_94608	2;1239;186801;3085636;186803;2316020;46228;471875
k79_82895	2;976;200643;171549;815;816;28111
k79_82896	
k79_58956	2;1239;526524;526525;2810280;2678885;1982626
k79_70446	2157;28890;183925;2158;2159;2172;2173;420247
k79_22155	2;1239;186801;3085636;186803
k79_58957	2;201174;1760;85004;31953;1678;1680
k79_70447	2;976;200643;171549;2005525;375288
k79_82897	2;1239;186801;3085636;186803;2569097;39488
k79_22156	2;1239;186801;3085636;186803;189330;39486
k79_10075	2;74201;203494;48461;1647988;239934;239935
k79_94609	
k79_82898	
k79_10076	
k79_22157	2;1239;186801;3085636;186803;2569097;39488
