k79_709 flag=1 multi=12.0000 len=1328	ERR011347_MEGAHIT_TaxVamb.1000
k79_2041 flag=1 multi=5.0000 len=3402	ERR011347_MEGAHIT_TaxVamb.7
k79_78320 flag=1 multi=6.0000 len=1919	ERR011347_MEGAHIT_TaxVamb.7
k79_12638 flag=1 multi=4.0000 len=1380	ERR011347_MEGAHIT_TaxVamb.7
k79_51416 flag=1 multi=5.0000 len=1452	ERR011347_MEGAHIT_TaxVamb.7
k79_77774 flag=1 multi=5.0000 len=4813	ERR011347_MEGAHIT_TaxVamb.7
k79_38051 flag=1 multi=5.0000 len=1182	ERR011347_MEGAHIT_TaxVamb.7
k79_88037 flag=1 multi=6.0000 len=2921	ERR011347_MEGAHIT_TaxVamb.7
k79_34828 flag=1 multi=4.0000 len=1170	ERR011347_MEGAHIT_TaxVamb.7
k79_89842 flag=1 multi=6.0000 len=1475	ERR011347_MEGAHIT_TaxVamb.7
k79_15452 flag=1 multi=8.0000 len=3388	ERR011347_MEGAHIT_TaxVamb.7
k79_30356 flag=1 multi=5.0000 len=2362	ERR011347_MEGAHIT_TaxVamb.7
k79_7125 flag=1 multi=6.0000 len=6305	ERR011347_MEGAHIT_TaxVamb.7
k79_59180 flag=1 multi=4.0000 len=1555	ERR011347_MEGAHIT_TaxVamb.7
k79_85851 flag=1 multi=4.0000 len=2489	ERR011347_MEGAHIT_TaxVamb.7
k79_94005 flag=1 multi=5.0000 len=1802	ERR011347_MEGAHIT_TaxVamb.7
k79_17495 flag=1 multi=4.0000 len=1237	ERR011347_MEGAHIT_TaxVamb.7
k79_36162 flag=1 multi=5.0000 len=2017	ERR011347_MEGAHIT_TaxVamb.7
k79_37773 flag=1 multi=6.0000 len=1182	ERR011347_MEGAHIT_TaxVamb.7
k79_67803 flag=1 multi=6.0000 len=1600	ERR011347_MEGAHIT_TaxVamb.7
k79_78249 flag=1 multi=5.0000 len=1828	ERR011347_MEGAHIT_TaxVamb.7
k79_42669 flag=1 multi=6.0000 len=2495	ERR011347_MEGAHIT_TaxVamb.7
k79_13594 flag=1 multi=4.0000 len=2053	ERR011347_MEGAHIT_TaxVamb.7
k79_26280 flag=1 multi=5.0000 len=1060	ERR011347_MEGAHIT_TaxVamb.7
k79_49316 flag=1 multi=6.0000 len=1952	ERR011347_MEGAHIT_TaxVamb.7
k79_6522 flag=1 multi=6.0000 len=1436	ERR011347_MEGAHIT_TaxVamb.7
k79_85613 flag=1 multi=5.0000 len=3400	ERR011347_MEGAHIT_TaxVamb.7
k79_27506 flag=1 multi=4.0000 len=1798	ERR011347_MEGAHIT_TaxVamb.7
k79_79563 flag=1 multi=5.0000 len=3013	ERR011347_MEGAHIT_TaxVamb.7
k79_94469 flag=1 multi=4.0000 len=1035	ERR011347_MEGAHIT_TaxVamb.7
k79_86896 flag=1 multi=5.0000 len=1086	ERR011347_MEGAHIT_TaxVamb.7
k79_34375 flag=1 multi=4.0000 len=1000	ERR011347_MEGAHIT_TaxVamb.7
k79_85251 flag=1 multi=4.0000 len=1122	ERR011347_MEGAHIT_TaxVamb.7
k79_17677 flag=1 multi=4.0000 len=1274	ERR011347_MEGAHIT_TaxVamb.7
k79_36857 flag=1 multi=3.0000 len=1243	ERR011347_MEGAHIT_TaxVamb.7
k79_44922 flag=1 multi=5.0000 len=2437	ERR011347_MEGAHIT_TaxVamb.7
k79_45887 flag=1 multi=5.0000 len=1476	ERR011347_MEGAHIT_TaxVamb.7
k79_33910 flag=1 multi=4.0000 len=1282	ERR011347_MEGAHIT_TaxVamb.7
k79_88537 flag=1 multi=5.0000 len=1411	ERR011347_MEGAHIT_TaxVamb.7
k79_3548 flag=1 multi=5.0000 len=2410	ERR011347_MEGAHIT_TaxVamb.7
k79_48623 flag=1 multi=5.0000 len=2901	ERR011347_MEGAHIT_TaxVamb.7
k79_73155 flag=1 multi=5.0000 len=1780	ERR011347_MEGAHIT_TaxVamb.7
k79_92871 flag=1 multi=6.0000 len=6081	ERR011347_MEGAHIT_TaxVamb.7
k79_77516 flag=1 multi=5.0000 len=1938	ERR011347_MEGAHIT_TaxVamb.7
k79_33465 flag=1 multi=4.0000 len=1937	ERR011347_MEGAHIT_TaxVamb.7
k79_14257 flag=1 multi=4.0000 len=2226	ERR011347_MEGAHIT_TaxVamb.7
k79_4484 flag=1 multi=6.0000 len=1199	ERR011347_MEGAHIT_TaxVamb.7
k79_29388 flag=1 multi=5.0000 len=1117	ERR011347_MEGAHIT_TaxVamb.7
k79_33948 flag=1 multi=5.0000 len=1776	ERR011347_MEGAHIT_TaxVamb.7
k79_70328 flag=1 multi=6.0000 len=1386	ERR011347_MEGAHIT_TaxVamb.7
k79_36831 flag=1 multi=5.0000 len=1111	ERR011347_MEGAHIT_TaxVamb.7
k79_91504 flag=1 multi=5.0000 len=4907	ERR011347_MEGAHIT_TaxVamb.7
k79_67601 flag=1 multi=4.0000 len=1063	ERR011347_MEGAHIT_TaxVamb.7
k79_50723 flag=1 multi=4.0000 len=1749	ERR011347_MEGAHIT_TaxVamb.7
k79_74394 flag=1 multi=5.0000 len=1925	ERR011347_MEGAHIT_TaxVamb.7
k79_83272 flag=1 multi=5.0000 len=1178	ERR011347_MEGAHIT_TaxVamb.7
k79_31041 flag=1 multi=5.0000 len=1957	ERR011347_MEGAHIT_TaxVamb.7
k79_43415 flag=1 multi=5.0000 len=5021	ERR011347_MEGAHIT_TaxVamb.7
k79_28403 flag=1 multi=6.0000 len=1297	ERR011347_MEGAHIT_TaxVamb.7
k79_66217 flag=1 multi=4.0000 len=2209	ERR011347_MEGAHIT_TaxVamb.7
k79_75028 flag=1 multi=6.0000 len=3871	ERR011347_MEGAHIT_TaxVamb.7
k79_87464 flag=1 multi=5.0000 len=1100	ERR011347_MEGAHIT_TaxVamb.7
k79_55606 flag=1 multi=8.0000 len=1624	ERR011347_MEGAHIT_TaxVamb.7
k79_38047 flag=1 multi=4.0000 len=1377	ERR011347_MEGAHIT_TaxVamb.7
k79_27326 flag=1 multi=6.0000 len=1702	ERR011347_MEGAHIT_TaxVamb.7
k79_71440 flag=1 multi=6.0000 len=1404	ERR011347_MEGAHIT_TaxVamb.7
k79_19845 flag=1 multi=5.0000 len=1011	ERR011347_MEGAHIT_TaxVamb.7
k79_87508 flag=1 multi=4.0000 len=1083	ERR011347_MEGAHIT_TaxVamb.7
k79_75204 flag=1 multi=4.0000 len=1598	ERR011347_MEGAHIT_TaxVamb.7
k79_39564 flag=1 multi=4.0000 len=1394	ERR011347_MEGAHIT_TaxVamb.7
k79_16190 flag=1 multi=7.0000 len=1347	ERR011347_MEGAHIT_TaxVamb.7
k79_16002 flag=1 multi=5.0000 len=1305	ERR011347_MEGAHIT_TaxVamb.7
k79_43296 flag=1 multi=5.0000 len=1396	ERR011347_MEGAHIT_TaxVamb.7
k79_44119 flag=1 multi=5.0000 len=1209	ERR011347_MEGAHIT_TaxVamb.7
k79_51476 flag=1 multi=5.0000 len=2102	ERR011347_MEGAHIT_TaxVamb.7
k79_66444 flag=1 multi=4.0000 len=1405	ERR011347_MEGAHIT_TaxVamb.7
k79_64968 flag=1 multi=6.0000 len=2652	ERR011347_MEGAHIT_TaxVamb.7
k79_83741 flag=1 multi=7.0000 len=2414	ERR011347_MEGAHIT_TaxVamb.7
k79_41284 flag=1 multi=6.0000 len=1184	ERR011347_MEGAHIT_TaxVamb.7
k79_68199 flag=1 multi=5.0000 len=1299	ERR011347_MEGAHIT_TaxVamb.7
k79_58560 flag=1 multi=4.0000 len=1778	ERR011347_MEGAHIT_TaxVamb.7
k79_7632 flag=1 multi=6.0000 len=1882	ERR011347_MEGAHIT_TaxVamb.7
k79_9718 flag=1 multi=5.0000 len=1147	ERR011347_MEGAHIT_TaxVamb.7
k79_43744 flag=1 multi=3.0000 len=2177	ERR011347_MEGAHIT_TaxVamb.7
k79_18518 flag=1 multi=6.0000 len=2428	ERR011347_MEGAHIT_TaxVamb.7
k79_37172 flag=1 multi=5.0000 len=1722	ERR011347_MEGAHIT_TaxVamb.7
k79_24014 flag=1 multi=7.0000 len=1504	ERR011347_MEGAHIT_TaxVamb.7
k79_56820 flag=1 multi=5.0000 len=2241	ERR011347_MEGAHIT_TaxVamb.7
k79_62596 flag=1 multi=4.0000 len=2145	ERR011347_MEGAHIT_TaxVamb.7
k79_73347 flag=1 multi=6.0000 len=1263	ERR011347_MEGAHIT_TaxVamb.7
k79_5469 flag=1 multi=4.0000 len=1576	ERR011347_MEGAHIT_TaxVamb.7
k79_9798 flag=1 multi=4.0000 len=3745	ERR011347_MEGAHIT_TaxVamb.7
k79_55172 flag=1 multi=5.0000 len=1003	ERR011347_MEGAHIT_TaxVamb.7
k79_15497 flag=1 multi=5.0000 len=3378	ERR011347_MEGAHIT_TaxVamb.7
k79_30639 flag=1 multi=6.0000 len=1140	ERR011347_MEGAHIT_TaxVamb.7
k79_43792 flag=1 multi=5.0000 len=1648	ERR011347_MEGAHIT_TaxVamb.7
k79_57280 flag=1 multi=6.0000 len=1135	ERR011347_MEGAHIT_TaxVamb.7
k79_82189 flag=1 multi=5.0000 len=2840	ERR011347_MEGAHIT_TaxVamb.7
k79_59272 flag=1 multi=5.0000 len=1139	ERR011347_MEGAHIT_TaxVamb.7
k79_72923 flag=1 multi=5.0000 len=1105	ERR011347_MEGAHIT_TaxVamb.7
k79_59016 flag=1 multi=5.0000 len=1975	ERR011347_MEGAHIT_TaxVamb.7
k79_43298 flag=1 multi=5.0000 len=1240	ERR011347_MEGAHIT_TaxVamb.7
k79_35508 flag=1 multi=5.0000 len=1015	ERR011347_MEGAHIT_TaxVamb.7
k79_67363 flag=1 multi=5.0000 len=1249	ERR011347_MEGAHIT_TaxVamb.7
k79_91694 flag=1 multi=6.0000 len=3322	ERR011347_MEGAHIT_TaxVamb.7
k79_16931 flag=1 multi=5.0000 len=1701	ERR011347_MEGAHIT_TaxVamb.7
k79_24093 flag=1 multi=4.0000 len=1037	ERR011347_MEGAHIT_TaxVamb.7
k79_22169 flag=1 multi=4.0000 len=1736	ERR011347_MEGAHIT_TaxVamb.7
k79_33837 flag=1 multi=4.0000 len=2481	ERR011347_MEGAHIT_TaxVamb.7
k79_20579 flag=1 multi=4.0000 len=1203	ERR011347_MEGAHIT_TaxVamb.7
k79_39943 flag=1 multi=5.0000 len=2651	ERR011347_MEGAHIT_TaxVamb.7
k79_6644 flag=1 multi=6.0000 len=3747	ERR011347_MEGAHIT_TaxVamb.7
k79_39021 flag=1 multi=6.0000 len=2826	ERR011347_MEGAHIT_TaxVamb.7
k79_2944 flag=1 multi=4.0000 len=1259	ERR011347_MEGAHIT_TaxVamb.7
k79_30102 flag=1 multi=5.0000 len=4569	ERR011347_MEGAHIT_TaxVamb.7
k79_65525 flag=1 multi=5.0000 len=1582	ERR011347_MEGAHIT_TaxVamb.7
k79_95629 flag=1 multi=4.0000 len=1269	ERR011347_MEGAHIT_TaxVamb.7
k79_79295 flag=1 multi=4.0000 len=1341	ERR011347_MEGAHIT_TaxVamb.7
k79_34991 flag=1 multi=5.0000 len=1001	ERR011347_MEGAHIT_TaxVamb.7
k79_32671 flag=1 multi=5.0000 len=2162	ERR011347_MEGAHIT_TaxVamb.7
k79_55090 flag=1 multi=6.0000 len=1405	ERR011347_MEGAHIT_TaxVamb.7
k79_868 flag=1 multi=4.0000 len=1078	ERR011347_MEGAHIT_TaxVamb.7
k79_750 flag=1 multi=6.0000 len=1904	ERR011347_MEGAHIT_TaxVamb.7
k79_32059 flag=1 multi=5.0000 len=1213	ERR011347_MEGAHIT_TaxVamb.7
k79_40774 flag=1 multi=5.0000 len=2215	ERR011347_MEGAHIT_TaxVamb.7
k79_19773 flag=1 multi=4.0000 len=1706	ERR011347_MEGAHIT_TaxVamb.7
k79_91273 flag=1 multi=3.0000 len=1466	ERR011347_MEGAHIT_TaxVamb.7
k79_31797 flag=1 multi=5.0000 len=1465	ERR011347_MEGAHIT_TaxVamb.7
k79_5700 flag=1 multi=5.0000 len=1225	ERR011347_MEGAHIT_TaxVamb.7
k79_78180 flag=1 multi=6.0000 len=1672	ERR011347_MEGAHIT_TaxVamb.7
k79_24470 flag=1 multi=6.0000 len=1027	ERR011347_MEGAHIT_TaxVamb.7
k79_7745 flag=1 multi=4.0000 len=1357	ERR011347_MEGAHIT_TaxVamb.7
k79_81635 flag=1 multi=5.0000 len=1491	ERR011347_MEGAHIT_TaxVamb.7
k79_80146 flag=1 multi=5.0000 len=1151	ERR011347_MEGAHIT_TaxVamb.7
k79_42112 flag=1 multi=9.0000 len=1647	ERR011347_MEGAHIT_TaxVamb.7
k79_37644 flag=1 multi=5.0000 len=1458	ERR011347_MEGAHIT_TaxVamb.7
k79_43393 flag=1 multi=4.0000 len=1385	ERR011347_MEGAHIT_TaxVamb.7
k79_86162 flag=1 multi=6.0000 len=1202	ERR011347_MEGAHIT_TaxVamb.7
k79_91498 flag=1 multi=8.0000 len=1548	ERR011347_MEGAHIT_TaxVamb.7
k79_19761 flag=1 multi=5.0000 len=1065	ERR011347_MEGAHIT_TaxVamb.7
k79_24365 flag=1 multi=5.0000 len=1570	ERR011347_MEGAHIT_TaxVamb.7
k79_73034 flag=1 multi=4.0000 len=2985	ERR011347_MEGAHIT_TaxVamb.7
k79_27489 flag=1 multi=5.0000 len=1099	ERR011347_MEGAHIT_TaxVamb.7
k79_17482 flag=1 multi=5.0000 len=1910	ERR011347_MEGAHIT_TaxVamb.7
k79_25612 flag=1 multi=5.0000 len=2667	ERR011347_MEGAHIT_TaxVamb.7
k79_50871 flag=1 multi=5.0000 len=1652	ERR011347_MEGAHIT_TaxVamb.7
k79_76508 flag=1 multi=5.0000 len=2419	ERR011347_MEGAHIT_TaxVamb.7
k79_69577 flag=1 multi=4.0000 len=1432	ERR011347_MEGAHIT_TaxVamb.7
k79_922 flag=1 multi=5.0000 len=2570	ERR011347_MEGAHIT_TaxVamb.7
k79_73 flag=1 multi=6.0000 len=1116	ERR011347_MEGAHIT_TaxVamb.7
k79_32101 flag=1 multi=4.0000 len=1977	ERR011347_MEGAHIT_TaxVamb.7
k79_28483 flag=1 multi=6.0000 len=1111	ERR011347_MEGAHIT_TaxVamb.7
k79_8629 flag=1 multi=5.0000 len=1203	ERR011347_MEGAHIT_TaxVamb.7
k79_80812 flag=1 multi=5.0000 len=1707	ERR011347_MEGAHIT_TaxVamb.7
k79_59770 flag=1 multi=5.0000 len=1764	ERR011347_MEGAHIT_TaxVamb.7
k79_25194 flag=1 multi=5.0000 len=2927	ERR011347_MEGAHIT_TaxVamb.7
k79_26162 flag=1 multi=4.0000 len=2206	ERR011347_MEGAHIT_TaxVamb.7
k79_71907 flag=1 multi=4.0000 len=1036	ERR011347_MEGAHIT_TaxVamb.7
k79_42065 flag=1 multi=4.0000 len=1330	ERR011347_MEGAHIT_TaxVamb.7
k79_32487 flag=1 multi=4.0000 len=2154	ERR011347_MEGAHIT_TaxVamb.7
k79_51719 flag=1 multi=5.0000 len=1776	ERR011347_MEGAHIT_TaxVamb.7
k79_10211 flag=1 multi=5.0000 len=1189	ERR011347_MEGAHIT_TaxVamb.7
k79_78012 flag=1 multi=4.0000 len=1385	ERR011347_MEGAHIT_TaxVamb.7
k79_36989 flag=1 multi=6.0000 len=2443	ERR011347_MEGAHIT_TaxVamb.7
k79_108 flag=1 multi=5.0000 len=2251	ERR011347_MEGAHIT_TaxVamb.7
k79_25006 flag=1 multi=4.0000 len=1607	ERR011347_MEGAHIT_TaxVamb.7
k79_94509 flag=1 multi=5.0000 len=1531	ERR011347_MEGAHIT_TaxVamb.7
k79_84702 flag=1 multi=5.0000 len=1358	ERR011347_MEGAHIT_TaxVamb.7
k79_13183 flag=1 multi=4.0000 len=1071	ERR011347_MEGAHIT_TaxVamb.7
k79_78196 flag=1 multi=4.0000 len=1124	ERR011347_MEGAHIT_TaxVamb.7
k79_10865 flag=1 multi=4.0000 len=2166	ERR011347_MEGAHIT_TaxVamb.7
k79_86571 flag=1 multi=5.0000 len=1510	ERR011347_MEGAHIT_TaxVamb.7
k79_3726 flag=1 multi=5.0000 len=2578	ERR011347_MEGAHIT_TaxVamb.7
k79_58397 flag=1 multi=6.0000 len=1492	ERR011347_MEGAHIT_TaxVamb.800
k79_85633 flag=1 multi=8.0000 len=1492	ERR011347_MEGAHIT_TaxVamb.801
k79_82297 flag=1 multi=6.0000 len=1492	ERR011347_MEGAHIT_TaxVamb.802
k79_41258 flag=1 multi=5.0000 len=1487	ERR011347_MEGAHIT_TaxVamb.803
k79_87376 flag=1 multi=3.0000 len=1135	ERR011347_MEGAHIT_TaxVamb.804
k79_38481 flag=1 multi=4.0000 len=1101	ERR011347_MEGAHIT_TaxVamb.804
k79_95608 flag=1 multi=3.0000 len=1136	ERR011347_MEGAHIT_TaxVamb.804
k79_938 flag=1 multi=5.0000 len=1485	ERR011347_MEGAHIT_TaxVamb.804
k79_2935 flag=1 multi=8.0000 len=1484	ERR011347_MEGAHIT_TaxVamb.805
k79_27640 flag=1 multi=9.0000 len=1481	ERR011347_MEGAHIT_TaxVamb.806
k79_68471 flag=1 multi=6.0000 len=1481	ERR011347_MEGAHIT_TaxVamb.807
k79_96770 flag=1 multi=11.0000 len=1480	ERR011347_MEGAHIT_TaxVamb.808
k79_61000 flag=1 multi=6.0000 len=1478	ERR011347_MEGAHIT_TaxVamb.809
k79_37997 flag=1 multi=8.0000 len=3472	ERR011347_MEGAHIT_TaxVamb.80
k79_30329 flag=1 multi=14.0000 len=1478	ERR011347_MEGAHIT_TaxVamb.810
k79_40026 flag=1 multi=5.0000 len=1475	ERR011347_MEGAHIT_TaxVamb.811
k79_80422 flag=1 multi=4.0000 len=1470	ERR011347_MEGAHIT_TaxVamb.812
k79_66537 flag=1 multi=8.0000 len=1469	ERR011347_MEGAHIT_TaxVamb.813
k79_48825 flag=1 multi=9.0000 len=1467	ERR011347_MEGAHIT_TaxVamb.814
k79_86285 flag=1 multi=6.0000 len=1466	ERR011347_MEGAHIT_TaxVamb.815
k79_44675 flag=1 multi=8.0000 len=1466	ERR011347_MEGAHIT_TaxVamb.816
k79_91036 flag=1 multi=8.0000 len=1466	ERR011347_MEGAHIT_TaxVamb.817
k79_71173 flag=1 multi=10.0000 len=1465	ERR011347_MEGAHIT_TaxVamb.818
k79_96 flag=1 multi=9.0000 len=1465	ERR011347_MEGAHIT_TaxVamb.819
k79_61406 flag=1 multi=7.0000 len=3468	ERR011347_MEGAHIT_TaxVamb.81
k79_9558 flag=1 multi=7.6854 len=1465	ERR011347_MEGAHIT_TaxVamb.820
k79_49467 flag=1 multi=10.0000 len=1462	ERR011347_MEGAHIT_TaxVamb.821
k79_84080 flag=1 multi=8.0000 len=1461	ERR011347_MEGAHIT_TaxVamb.822
k79_12114 flag=1 multi=4.0000 len=1460	ERR011347_MEGAHIT_TaxVamb.823
k79_44685 flag=1 multi=8.0000 len=1460	ERR011347_MEGAHIT_TaxVamb.824
k79_7646 flag=1 multi=11.0000 len=1459	ERR011347_MEGAHIT_TaxVamb.825
k79_91547 flag=1 multi=13.0000 len=1459	ERR011347_MEGAHIT_TaxVamb.826
k79_63886 flag=1 multi=6.0000 len=1459	ERR011347_MEGAHIT_TaxVamb.827
k79_27452 flag=1 multi=8.0000 len=1459	ERR011347_MEGAHIT_TaxVamb.828
k79_50885 flag=1 multi=5.8796 len=1458	ERR011347_MEGAHIT_TaxVamb.829
k79_63522 flag=1 multi=10.8065 len=3439	ERR011347_MEGAHIT_TaxVamb.82
k79_97339 flag=1 multi=9.0000 len=1456	ERR011347_MEGAHIT_TaxVamb.830
k79_18920 flag=1 multi=8.0000 len=1151	ERR011347_MEGAHIT_TaxVamb.830
k79_35452 flag=1 multi=5.0000 len=1456	ERR011347_MEGAHIT_TaxVamb.831
k79_15584 flag=1 multi=8.0000 len=1359	ERR011347_MEGAHIT_TaxVamb.831
k79_48924 flag=1 multi=7.0000 len=1285	ERR011347_MEGAHIT_TaxVamb.831
k79_36599 flag=1 multi=7.0000 len=1455	ERR011347_MEGAHIT_TaxVamb.832
k79_66488 flag=1 multi=4.0000 len=1455	ERR011347_MEGAHIT_TaxVamb.833
k79_64579 flag=1 multi=12.0000 len=1454	ERR011347_MEGAHIT_TaxVamb.834
k79_97199 flag=1 multi=7.0000 len=1451	ERR011347_MEGAHIT_TaxVamb.835
k79_28393 flag=1 multi=7.0000 len=1451	ERR011347_MEGAHIT_TaxVamb.836
k79_73002 flag=1 multi=9.0000 len=1449	ERR011347_MEGAHIT_TaxVamb.837
k79_41883 flag=1 multi=5.0000 len=1446	ERR011347_MEGAHIT_TaxVamb.838
k79_97181 flag=1 multi=8.0000 len=1445	ERR011347_MEGAHIT_TaxVamb.839
k79_24115 flag=1 multi=10.0000 len=3432	ERR011347_MEGAHIT_TaxVamb.83
k79_41835 flag=1 multi=8.0000 len=1442	ERR011347_MEGAHIT_TaxVamb.840
k79_60136 flag=1 multi=6.0000 len=1442	ERR011347_MEGAHIT_TaxVamb.841
k79_3892 flag=1 multi=7.0000 len=1441	ERR011347_MEGAHIT_TaxVamb.842
k79_80582 flag=1 multi=5.0000 len=1441	ERR011347_MEGAHIT_TaxVamb.843
k79_106 flag=1 multi=10.0000 len=1441	ERR011347_MEGAHIT_TaxVamb.844
k79_18733 flag=1 multi=7.0000 len=1441	ERR011347_MEGAHIT_TaxVamb.845
k79_23136 flag=1 multi=7.0000 len=1440	ERR011347_MEGAHIT_TaxVamb.846
k79_45790 flag=1 multi=5.0000 len=1437	ERR011347_MEGAHIT_TaxVamb.847
k79_38666 flag=1 multi=7.0000 len=1437	ERR011347_MEGAHIT_TaxVamb.848
k79_95479 flag=1 multi=5.0000 len=1437	ERR011347_MEGAHIT_TaxVamb.849
k79_36803 flag=1 multi=9.0000 len=3419	ERR011347_MEGAHIT_TaxVamb.84
k79_32574 flag=1 multi=5.0000 len=1436	ERR011347_MEGAHIT_TaxVamb.850
k79_33487 flag=1 multi=7.0000 len=1435	ERR011347_MEGAHIT_TaxVamb.851
k79_82198 flag=1 multi=11.0000 len=1435	ERR011347_MEGAHIT_TaxVamb.852
k79_7528 flag=1 multi=7.0000 len=1434	ERR011347_MEGAHIT_TaxVamb.853
k79_13235 flag=1 multi=3.0000 len=1433	ERR011347_MEGAHIT_TaxVamb.854
k79_62096 flag=1 multi=10.0000 len=1433	ERR011347_MEGAHIT_TaxVamb.855
k79_91914 flag=1 multi=4.0000 len=1432	ERR011347_MEGAHIT_TaxVamb.856
k79_40348 flag=1 multi=8.0000 len=1430	ERR011347_MEGAHIT_TaxVamb.857
k79_23264 flag=1 multi=4.0000 len=1429	ERR011347_MEGAHIT_TaxVamb.858
k79_68414 flag=1 multi=9.0000 len=1429	ERR011347_MEGAHIT_TaxVamb.859
k79_39924 flag=1 multi=5.0000 len=3403	ERR011347_MEGAHIT_TaxVamb.85
k79_8853 flag=1 multi=6.0000 len=1428	ERR011347_MEGAHIT_TaxVamb.860
k79_81566 flag=1 multi=9.0000 len=1428	ERR011347_MEGAHIT_TaxVamb.861
k79_23372 flag=1 multi=7.0000 len=1427	ERR011347_MEGAHIT_TaxVamb.862
k79_11636 flag=1 multi=3.0000 len=1426	ERR011347_MEGAHIT_TaxVamb.863
k79_60980 flag=1 multi=8.0000 len=1425	ERR011347_MEGAHIT_TaxVamb.864
k79_86999 flag=1 multi=7.0000 len=1425	ERR011347_MEGAHIT_TaxVamb.865
k79_56014 flag=1 multi=8.0000 len=1424	ERR011347_MEGAHIT_TaxVamb.866
k79_81441 flag=1 multi=11.0000 len=1424	ERR011347_MEGAHIT_TaxVamb.867
k79_83678 flag=1 multi=8.0000 len=1424	ERR011347_MEGAHIT_TaxVamb.868
k79_34437 flag=1 multi=4.0000 len=1423	ERR011347_MEGAHIT_TaxVamb.869
k79_20755 flag=1 multi=12.0000 len=3381	ERR011347_MEGAHIT_TaxVamb.86
k79_20222 flag=1 multi=4.0000 len=1423	ERR011347_MEGAHIT_TaxVamb.870
k79_87072 flag=1 multi=5.0000 len=1422	ERR011347_MEGAHIT_TaxVamb.871
k79_80355 flag=1 multi=5.0000 len=1421	ERR011347_MEGAHIT_TaxVamb.872
k79_2134 flag=1 multi=6.0000 len=1419	ERR011347_MEGAHIT_TaxVamb.873
k79_17903 flag=1 multi=6.0000 len=1419	ERR011347_MEGAHIT_TaxVamb.874
k79_69679 flag=1 multi=6.0000 len=1419	ERR011347_MEGAHIT_TaxVamb.875
k79_64216 flag=1 multi=7.0000 len=1417	ERR011347_MEGAHIT_TaxVamb.876
k79_73722 flag=1 multi=3.0000 len=1416	ERR011347_MEGAHIT_TaxVamb.877
k79_443 flag=1 multi=6.0000 len=1416	ERR011347_MEGAHIT_TaxVamb.878
k79_64017 flag=1 multi=6.0000 len=1415	ERR011347_MEGAHIT_TaxVamb.879
k79_66994 flag=1 multi=11.0000 len=3376	ERR011347_MEGAHIT_TaxVamb.87
k79_36500 flag=1 multi=6.0000 len=1414	ERR011347_MEGAHIT_TaxVamb.880
k79_30565 flag=1 multi=8.0000 len=1414	ERR011347_MEGAHIT_TaxVamb.881
k79_20782 flag=1 multi=6.0000 len=1414	ERR011347_MEGAHIT_TaxVamb.882
k79_6186 flag=1 multi=8.0000 len=1414	ERR011347_MEGAHIT_TaxVamb.883
k79_10106 flag=1 multi=5.0000 len=1413	ERR011347_MEGAHIT_TaxVamb.884
k79_65147 flag=1 multi=9.0000 len=1413	ERR011347_MEGAHIT_TaxVamb.885
k79_56980 flag=1 multi=11.0000 len=1411	ERR011347_MEGAHIT_TaxVamb.886
k79_56418 flag=1 multi=3.0000 len=1410	ERR011347_MEGAHIT_TaxVamb.887
k79_48361 flag=1 multi=6.0000 len=1410	ERR011347_MEGAHIT_TaxVamb.888
k79_13197 flag=1 multi=7.0000 len=1410	ERR011347_MEGAHIT_TaxVamb.889
k79_94424 flag=1 multi=10.0000 len=3360	ERR011347_MEGAHIT_TaxVamb.88
k79_47435 flag=1 multi=11.0000 len=1409	ERR011347_MEGAHIT_TaxVamb.890
k79_28229 flag=1 multi=6.0000 len=1409	ERR011347_MEGAHIT_TaxVamb.891
k79_88648 flag=1 multi=3.0000 len=1408	ERR011347_MEGAHIT_TaxVamb.892
k79_57850 flag=1 multi=9.0000 len=1406	ERR011347_MEGAHIT_TaxVamb.893
k79_52512 flag=1 multi=3.0000 len=1406	ERR011347_MEGAHIT_TaxVamb.894
k79_28974 flag=1 multi=13.8340 len=1404	ERR011347_MEGAHIT_TaxVamb.895
k79_10503 flag=1 multi=5.0000 len=1404	ERR011347_MEGAHIT_TaxVamb.896
k79_6333 flag=1 multi=7.0000 len=1402	ERR011347_MEGAHIT_TaxVamb.897
k79_68299 flag=1 multi=7.0000 len=1401	ERR011347_MEGAHIT_TaxVamb.898
k79_10610 flag=1 multi=8.0000 len=1400	ERR011347_MEGAHIT_TaxVamb.899
k79_56837 flag=1 multi=11.0000 len=3351	ERR011347_MEGAHIT_TaxVamb.89
k79_65309 flag=1 multi=6.0000 len=2506	ERR011347_MEGAHIT_TaxVamb.8
k79_5837 flag=1 multi=5.0000 len=1405	ERR011347_MEGAHIT_TaxVamb.8
k79_52682 flag=1 multi=6.0000 len=1248	ERR011347_MEGAHIT_TaxVamb.8
k79_45437 flag=1 multi=6.0000 len=1257	ERR011347_MEGAHIT_TaxVamb.8
k79_82784 flag=1 multi=3.0000 len=1267	ERR011347_MEGAHIT_TaxVamb.8
k79_52182 flag=1 multi=4.0000 len=1146	ERR011347_MEGAHIT_TaxVamb.8
k79_89339 flag=1 multi=5.0000 len=1031	ERR011347_MEGAHIT_TaxVamb.8
k79_86252 flag=1 multi=8.0000 len=1155	ERR011347_MEGAHIT_TaxVamb.8
k79_95057 flag=1 multi=6.0000 len=1293	ERR011347_MEGAHIT_TaxVamb.8
